[PC: c99c] OPCODE 90 | A:9f X: 0 Y: 0 P:a5 SP:fb |bcc 3
[PC: c99e] OPCODE 4c | A:9f X: 0 Y: 0 P:a5 SP:fb |jmp absolute c9a5
[PC: c9a5] OPCODE ea | A:9f X: 0 Y: 0 P:a5 SP:fb |nop
[PC: c9a6] OPCODE 18 | A:9f X: 0 Y: 0 P:a5 SP:fb |clc
[PC: c9a7] OPCODE 24 | A:9f X: 0 Y: 0 P:a4 SP:fb |bit AdressingMode[1] 255
[PC: c9a9] OPCODE a9 | A:9f X: 0 Y: 0 P:e4 SP:fb |lda AdressingMode[0] 0
[PC: c9ab] OPCODE d0 | A: 0 X: 0 Y: 0 P:66 SP:fb |bne 9
[PC: c9ad] OPCODE 30 | A: 0 X: 0 Y: 0 P:66 SP:fb |bmi 7
[PC: c9af] OPCODE 50 | A: 0 X: 0 Y: 0 P:66 SP:fb |bvc 5
[PC: c9b1] OPCODE b0 | A: 0 X: 0 Y: 0 P:66 SP:fb |bcs 3
[PC: c9b3] OPCODE 4c | A: 0 X: 0 Y: 0 P:66 SP:fb |jmp absolute c9ba
[PC: c9ba] OPCODE ea | A: 0 X: 0 Y: 0 P:66 SP:fb |nop
[PC: c9bb] OPCODE 24 | A: 0 X: 0 Y: 0 P:66 SP:fb |bit AdressingMode[1] 255
[PC: c9bd] OPCODE a9 | A: 0 X: 0 Y: 0 P:e6 SP:fb |lda AdressingMode[0] 40
[PC: c9bf] OPCODE c9 | A:40 X: 0 Y: 0 P:64 SP:fb |cmp AdressingMode[0] 40, 40
[PC: c9c1] OPCODE 30 | A:40 X: 0 Y: 0 P:67 SP:fb |bmi 9
[PC: c9c3] OPCODE 90 | A:40 X: 0 Y: 0 P:67 SP:fb |bcc 7
[PC: c9c5] OPCODE d0 | A:40 X: 0 Y: 0 P:67 SP:fb |bne 5
[PC: c9c7] OPCODE 50 | A:40 X: 0 Y: 0 P:67 SP:fb |bvc 3
[PC: c9c9] OPCODE 4c | A:40 X: 0 Y: 0 P:67 SP:fb |jmp absolute c9d0
[PC: c9d0] OPCODE ea | A:40 X: 0 Y: 0 P:67 SP:fb |nop
[PC: c9d1] OPCODE b8 | A:40 X: 0 Y: 0 P:67 SP:fb |clv
[PC: c9d2] OPCODE c9 | A:40 X: 0 Y: 0 P:27 SP:fb |cmp AdressingMode[0] 40, 3f
[PC: c9d4] OPCODE f0 | A:40 X: 0 Y: 0 P:25 SP:fb |beq 9 Zero flag[false]
[PC: c9d6] OPCODE 30 | A:40 X: 0 Y: 0 P:25 SP:fb |bmi 7
[PC: c9d8] OPCODE 90 | A:40 X: 0 Y: 0 P:25 SP:fb |bcc 5
[PC: c9da] OPCODE 70 | A:40 X: 0 Y: 0 P:25 SP:fb |bvs 3
[PC: c9dc] OPCODE 4c | A:40 X: 0 Y: 0 P:25 SP:fb |jmp absolute c9e3
[PC: c9e3] OPCODE ea | A:40 X: 0 Y: 0 P:25 SP:fb |nop
[PC: c9e4] OPCODE c9 | A:40 X: 0 Y: 0 P:25 SP:fb |cmp AdressingMode[0] 40, 41
[PC: c9e6] OPCODE f0 | A:40 X: 0 Y: 0 P:a4 SP:fb |beq 7 Zero flag[false]
[PC: c9e8] OPCODE 10 | A:40 X: 0 Y: 0 P:a4 SP:fb |bpl 5
[PC: c9ea] OPCODE 10 | A:40 X: 0 Y: 0 P:a4 SP:fb |bpl 3
[PC: c9ec] OPCODE 4c | A:40 X: 0 Y: 0 P:a4 SP:fb |jmp absolute c9f3
[PC: c9f3] OPCODE ea | A:40 X: 0 Y: 0 P:a4 SP:fb |nop
[PC: c9f4] OPCODE a9 | A:40 X: 0 Y: 0 P:a4 SP:fb |lda AdressingMode[0] 80
[PC: c9f6] OPCODE c9 | A:80 X: 0 Y: 0 P:a4 SP:fb |cmp AdressingMode[0] 80, 0
[PC: c9f8] OPCODE f0 | A:80 X: 0 Y: 0 P:a5 SP:fb |beq 7 Zero flag[false]
[PC: c9fa] OPCODE 10 | A:80 X: 0 Y: 0 P:a5 SP:fb |bpl 5
[PC: c9fc] OPCODE 90 | A:80 X: 0 Y: 0 P:a5 SP:fb |bcc 3
[PC: c9fe] OPCODE 4c | A:80 X: 0 Y: 0 P:a5 SP:fb |jmp absolute ca05
[PC: ca05] OPCODE ea | A:80 X: 0 Y: 0 P:a5 SP:fb |nop
[PC: ca06] OPCODE c9 | A:80 X: 0 Y: 0 P:a5 SP:fb |cmp AdressingMode[0] 80, 80
[PC: ca08] OPCODE d0 | A:80 X: 0 Y: 0 P:27 SP:fb |bne 7
[PC: ca0a] OPCODE 30 | A:80 X: 0 Y: 0 P:27 SP:fb |bmi 5
[PC: ca0c] OPCODE 90 | A:80 X: 0 Y: 0 P:27 SP:fb |bcc 3
[PC: ca0e] OPCODE 4c | A:80 X: 0 Y: 0 P:27 SP:fb |jmp absolute ca15
[PC: ca15] OPCODE ea | A:80 X: 0 Y: 0 P:27 SP:fb |nop
[PC: ca16] OPCODE c9 | A:80 X: 0 Y: 0 P:27 SP:fb |cmp AdressingMode[0] 80, 81
[PC: ca18] OPCODE b0 | A:80 X: 0 Y: 0 P:a4 SP:fb |bcs 7
[PC: ca1a] OPCODE f0 | A:80 X: 0 Y: 0 P:a4 SP:fb |beq 5 Zero flag[false]
[PC: ca1c] OPCODE 10 | A:80 X: 0 Y: 0 P:a4 SP:fb |bpl 3
[PC: ca1e] OPCODE 4c | A:80 X: 0 Y: 0 P:a4 SP:fb |jmp absolute ca25
[PC: ca25] OPCODE ea | A:80 X: 0 Y: 0 P:a4 SP:fb |nop
[PC: ca26] OPCODE c9 | A:80 X: 0 Y: 0 P:a4 SP:fb |cmp AdressingMode[0] 80, 7f
[PC: ca28] OPCODE 90 | A:80 X: 0 Y: 0 P:25 SP:fb |bcc 7
[PC: ca2a] OPCODE f0 | A:80 X: 0 Y: 0 P:25 SP:fb |beq 5 Zero flag[false]
[PC: ca2c] OPCODE 30 | A:80 X: 0 Y: 0 P:25 SP:fb |bmi 3
[PC: ca2e] OPCODE 4c | A:80 X: 0 Y: 0 P:25 SP:fb |jmp absolute ca35
[PC: ca35] OPCODE ea | A:80 X: 0 Y: 0 P:25 SP:fb |nop
[PC: ca36] OPCODE 24 | A:80 X: 0 Y: 0 P:25 SP:fb |bit AdressingMode[1] 255
[PC: ca38] OPCODE a0 | A:80 X: 0 Y: 0 P:e5 SP:fb |ldy AdressingMode[0] 64
[PC: ca3a] OPCODE c0 | A:80 X: 0 Y:40 P:65 SP:fb |cpy AdressingMode[0] 64, 64
[PC: ca3c] OPCODE d0 | A:80 X: 0 Y:40 P:67 SP:fb |bne 9
[PC: ca3e] OPCODE 30 | A:80 X: 0 Y:40 P:67 SP:fb |bmi 7
[PC: ca40] OPCODE 90 | A:80 X: 0 Y:40 P:67 SP:fb |bcc 5
[PC: ca42] OPCODE 50 | A:80 X: 0 Y:40 P:67 SP:fb |bvc 3
[PC: ca44] OPCODE 4c | A:80 X: 0 Y:40 P:67 SP:fb |jmp absolute ca4b
[PC: ca4b] OPCODE ea | A:80 X: 0 Y:40 P:67 SP:fb |nop
[PC: ca4c] OPCODE b8 | A:80 X: 0 Y:40 P:67 SP:fb |clv
[PC: ca4d] OPCODE c0 | A:80 X: 0 Y:40 P:27 SP:fb |cpy AdressingMode[0] 64, 63
[PC: ca4f] OPCODE f0 | A:80 X: 0 Y:40 P:25 SP:fb |beq 9 Zero flag[false]
[PC: ca51] OPCODE 30 | A:80 X: 0 Y:40 P:25 SP:fb |bmi 7
[PC: ca53] OPCODE 90 | A:80 X: 0 Y:40 P:25 SP:fb |bcc 5
[PC: ca55] OPCODE 70 | A:80 X: 0 Y:40 P:25 SP:fb |bvs 3
[PC: ca57] OPCODE 4c | A:80 X: 0 Y:40 P:25 SP:fb |jmp absolute ca5e
[PC: ca5e] OPCODE ea | A:80 X: 0 Y:40 P:25 SP:fb |nop
[PC: ca5f] OPCODE c0 | A:80 X: 0 Y:40 P:25 SP:fb |cpy AdressingMode[0] 64, 65
[PC: ca61] OPCODE f0 | A:80 X: 0 Y:40 P:a4 SP:fb |beq 7 Zero flag[false]
[PC: ca63] OPCODE 10 | A:80 X: 0 Y:40 P:a4 SP:fb |bpl 5
[PC: ca65] OPCODE 10 | A:80 X: 0 Y:40 P:a4 SP:fb |bpl 3
[PC: ca67] OPCODE 4c | A:80 X: 0 Y:40 P:a4 SP:fb |jmp absolute ca6e
[PC: ca6e] OPCODE ea | A:80 X: 0 Y:40 P:a4 SP:fb |nop
[PC: ca6f] OPCODE a0 | A:80 X: 0 Y:40 P:a4 SP:fb |ldy AdressingMode[0] 128
[PC: ca71] OPCODE c0 | A:80 X: 0 Y:80 P:a4 SP:fb |cpy AdressingMode[0] 128, 0
[PC: ca73] OPCODE f0 | A:80 X: 0 Y:80 P:a5 SP:fb |beq 7 Zero flag[false]
[PC: ca75] OPCODE 10 | A:80 X: 0 Y:80 P:a5 SP:fb |bpl 5
[PC: ca77] OPCODE 90 | A:80 X: 0 Y:80 P:a5 SP:fb |bcc 3
[PC: ca79] OPCODE 4c | A:80 X: 0 Y:80 P:a5 SP:fb |jmp absolute ca80
[PC: ca80] OPCODE ea | A:80 X: 0 Y:80 P:a5 SP:fb |nop
[PC: ca81] OPCODE c0 | A:80 X: 0 Y:80 P:a5 SP:fb |cpy AdressingMode[0] 128, 128
[PC: ca83] OPCODE d0 | A:80 X: 0 Y:80 P:27 SP:fb |bne 7
[PC: ca85] OPCODE 30 | A:80 X: 0 Y:80 P:27 SP:fb |bmi 5
[PC: ca87] OPCODE 90 | A:80 X: 0 Y:80 P:27 SP:fb |bcc 3
[PC: ca89] OPCODE 4c | A:80 X: 0 Y:80 P:27 SP:fb |jmp absolute ca90
[PC: ca90] OPCODE ea | A:80 X: 0 Y:80 P:27 SP:fb |nop
[PC: ca91] OPCODE c0 | A:80 X: 0 Y:80 P:27 SP:fb |cpy AdressingMode[0] 128, 129
[PC: ca93] OPCODE b0 | A:80 X: 0 Y:80 P:a4 SP:fb |bcs 7
[PC: ca95] OPCODE f0 | A:80 X: 0 Y:80 P:a4 SP:fb |beq 5 Zero flag[false]
[PC: ca97] OPCODE 10 | A:80 X: 0 Y:80 P:a4 SP:fb |bpl 3
[PC: ca99] OPCODE 4c | A:80 X: 0 Y:80 P:a4 SP:fb |jmp absolute caa0
[PC: caa0] OPCODE ea | A:80 X: 0 Y:80 P:a4 SP:fb |nop
[PC: caa1] OPCODE c0 | A:80 X: 0 Y:80 P:a4 SP:fb |cpy AdressingMode[0] 128, 127
[PC: caa3] OPCODE 90 | A:80 X: 0 Y:80 P:25 SP:fb |bcc 7
[PC: caa5] OPCODE f0 | A:80 X: 0 Y:80 P:25 SP:fb |beq 5 Zero flag[false]
[PC: caa7] OPCODE 30 | A:80 X: 0 Y:80 P:25 SP:fb |bmi 3
[PC: caa9] OPCODE 4c | A:80 X: 0 Y:80 P:25 SP:fb |jmp absolute cab0
[PC: cab0] OPCODE ea | A:80 X: 0 Y:80 P:25 SP:fb |nop
[PC: cab1] OPCODE 24 | A:80 X: 0 Y:80 P:25 SP:fb |bit AdressingMode[1] 255
[PC: cab3] OPCODE a2 | A:80 X: 0 Y:80 P:e5 SP:fb |ldx AdressingMode[0] 64
[PC: cab5] OPCODE e0 | A:80 X:40 Y:80 P:65 SP:fb |cpx AdressingMode[0] 64, 64
[PC: cab7] OPCODE d0 | A:80 X:40 Y:80 P:67 SP:fb |bne 9
[PC: cab9] OPCODE 30 | A:80 X:40 Y:80 P:67 SP:fb |bmi 7
[PC: cabb] OPCODE 90 | A:80 X:40 Y:80 P:67 SP:fb |bcc 5
[PC: cabd] OPCODE 50 | A:80 X:40 Y:80 P:67 SP:fb |bvc 3
[PC: cabf] OPCODE 4c | A:80 X:40 Y:80 P:67 SP:fb |jmp absolute cac6
[PC: cac6] OPCODE ea | A:80 X:40 Y:80 P:67 SP:fb |nop
[PC: cac7] OPCODE b8 | A:80 X:40 Y:80 P:67 SP:fb |clv
[PC: cac8] OPCODE e0 | A:80 X:40 Y:80 P:27 SP:fb |cpx AdressingMode[0] 64, 63
[PC: caca] OPCODE f0 | A:80 X:40 Y:80 P:25 SP:fb |beq 9 Zero flag[false]
[PC: cacc] OPCODE 30 | A:80 X:40 Y:80 P:25 SP:fb |bmi 7
[PC: cace] OPCODE 90 | A:80 X:40 Y:80 P:25 SP:fb |bcc 5
[PC: cad0] OPCODE 70 | A:80 X:40 Y:80 P:25 SP:fb |bvs 3
[PC: cad2] OPCODE 4c | A:80 X:40 Y:80 P:25 SP:fb |jmp absolute cad9
[PC: cad9] OPCODE ea | A:80 X:40 Y:80 P:25 SP:fb |nop
[PC: cada] OPCODE e0 | A:80 X:40 Y:80 P:25 SP:fb |cpx AdressingMode[0] 64, 65
[PC: cadc] OPCODE f0 | A:80 X:40 Y:80 P:a4 SP:fb |beq 7 Zero flag[false]
[PC: cade] OPCODE 10 | A:80 X:40 Y:80 P:a4 SP:fb |bpl 5
[PC: cae0] OPCODE 10 | A:80 X:40 Y:80 P:a4 SP:fb |bpl 3
[PC: cae2] OPCODE 4c | A:80 X:40 Y:80 P:a4 SP:fb |jmp absolute cae9
[PC: cae9] OPCODE ea | A:80 X:40 Y:80 P:a4 SP:fb |nop
[PC: caea] OPCODE a2 | A:80 X:40 Y:80 P:a4 SP:fb |ldx AdressingMode[0] 128
[PC: caec] OPCODE e0 | A:80 X:80 Y:80 P:a4 SP:fb |cpx AdressingMode[0] 128, 0
[PC: caee] OPCODE f0 | A:80 X:80 Y:80 P:a5 SP:fb |beq 7 Zero flag[false]
[PC: caf0] OPCODE 10 | A:80 X:80 Y:80 P:a5 SP:fb |bpl 5
[PC: caf2] OPCODE 90 | A:80 X:80 Y:80 P:a5 SP:fb |bcc 3
[PC: caf4] OPCODE 4c | A:80 X:80 Y:80 P:a5 SP:fb |jmp absolute cafb
[PC: cafb] OPCODE ea | A:80 X:80 Y:80 P:a5 SP:fb |nop
[PC: cafc] OPCODE e0 | A:80 X:80 Y:80 P:a5 SP:fb |cpx AdressingMode[0] 128, 128
[PC: cafe] OPCODE d0 | A:80 X:80 Y:80 P:27 SP:fb |bne 7
[PC: cb00] OPCODE 30 | A:80 X:80 Y:80 P:27 SP:fb |bmi 5
[PC: cb02] OPCODE 90 | A:80 X:80 Y:80 P:27 SP:fb |bcc 3
[PC: cb04] OPCODE 4c | A:80 X:80 Y:80 P:27 SP:fb |jmp absolute cb0b
[PC: cb0b] OPCODE ea | A:80 X:80 Y:80 P:27 SP:fb |nop
[PC: cb0c] OPCODE e0 | A:80 X:80 Y:80 P:27 SP:fb |cpx AdressingMode[0] 128, 129
[PC: cb0e] OPCODE b0 | A:80 X:80 Y:80 P:a4 SP:fb |bcs 7
[PC: cb10] OPCODE f0 | A:80 X:80 Y:80 P:a4 SP:fb |beq 5 Zero flag[false]
[PC: cb12] OPCODE 10 | A:80 X:80 Y:80 P:a4 SP:fb |bpl 3
[PC: cb14] OPCODE 4c | A:80 X:80 Y:80 P:a4 SP:fb |jmp absolute cb1b
[PC: cb1b] OPCODE ea | A:80 X:80 Y:80 P:a4 SP:fb |nop
[PC: cb1c] OPCODE e0 | A:80 X:80 Y:80 P:a4 SP:fb |cpx AdressingMode[0] 128, 127
[PC: cb1e] OPCODE 90 | A:80 X:80 Y:80 P:25 SP:fb |bcc 7
[PC: cb20] OPCODE f0 | A:80 X:80 Y:80 P:25 SP:fb |beq 5 Zero flag[false]
[PC: cb22] OPCODE 30 | A:80 X:80 Y:80 P:25 SP:fb |bmi 3
[PC: cb24] OPCODE 4c | A:80 X:80 Y:80 P:25 SP:fb |jmp absolute cb2b
[PC: cb2b] OPCODE ea | A:80 X:80 Y:80 P:25 SP:fb |nop
[PC: cb2c] OPCODE 38 | A:80 X:80 Y:80 P:25 SP:fb |sec
[PC: cb2d] OPCODE b8 | A:80 X:80 Y:80 P:25 SP:fb |clv
[PC: cb2e] OPCODE a2 | A:80 X:80 Y:80 P:25 SP:fb |ldx AdressingMode[0] 159
[PC: cb30] OPCODE f0 | A:80 X:9f Y:80 P:a5 SP:fb |beq 9 Zero flag[false]
[PC: cb32] OPCODE 10 | A:80 X:9f Y:80 P:a5 SP:fb |bpl 7
[PC: cb34] OPCODE 70 | A:80 X:9f Y:80 P:a5 SP:fb |bvs 5
[PC: cb36] OPCODE 90 | A:80 X:9f Y:80 P:a5 SP:fb |bcc 3
[PC: cb38] OPCODE 4c | A:80 X:9f Y:80 P:a5 SP:fb |jmp absolute cb3f
[PC: cb3f] OPCODE ea | A:80 X:9f Y:80 P:a5 SP:fb |nop
[PC: cb40] OPCODE 18 | A:80 X:9f Y:80 P:a5 SP:fb |clc
[PC: cb41] OPCODE 24 | A:80 X:9f Y:80 P:a4 SP:fb |bit AdressingMode[1] 255
[PC: cb43] OPCODE a2 | A:80 X:9f Y:80 P:e4 SP:fb |ldx AdressingMode[0] 0
[PC: cb45] OPCODE d0 | A:80 X: 0 Y:80 P:66 SP:fb |bne 9
[PC: cb47] OPCODE 30 | A:80 X: 0 Y:80 P:66 SP:fb |bmi 7
[PC: cb49] OPCODE 50 | A:80 X: 0 Y:80 P:66 SP:fb |bvc 5
[PC: cb4b] OPCODE b0 | A:80 X: 0 Y:80 P:66 SP:fb |bcs 3
[PC: cb4d] OPCODE 4c | A:80 X: 0 Y:80 P:66 SP:fb |jmp absolute cb54
[PC: cb54] OPCODE ea | A:80 X: 0 Y:80 P:66 SP:fb |nop
[PC: cb55] OPCODE 38 | A:80 X: 0 Y:80 P:66 SP:fb |sec
[PC: cb56] OPCODE b8 | A:80 X: 0 Y:80 P:67 SP:fb |clv
[PC: cb57] OPCODE a0 | A:80 X: 0 Y:80 P:27 SP:fb |ldy AdressingMode[0] 159
[PC: cb59] OPCODE f0 | A:80 X: 0 Y:9f P:a5 SP:fb |beq 9 Zero flag[false]
[PC: cb5b] OPCODE 10 | A:80 X: 0 Y:9f P:a5 SP:fb |bpl 7
[PC: cb5d] OPCODE 70 | A:80 X: 0 Y:9f P:a5 SP:fb |bvs 5
[PC: cb5f] OPCODE 90 | A:80 X: 0 Y:9f P:a5 SP:fb |bcc 3
[PC: cb61] OPCODE 4c | A:80 X: 0 Y:9f P:a5 SP:fb |jmp absolute cb68
[PC: cb68] OPCODE ea | A:80 X: 0 Y:9f P:a5 SP:fb |nop
[PC: cb69] OPCODE 18 | A:80 X: 0 Y:9f P:a5 SP:fb |clc
[PC: cb6a] OPCODE 24 | A:80 X: 0 Y:9f P:a4 SP:fb |bit AdressingMode[1] 255
[PC: cb6c] OPCODE a0 | A:80 X: 0 Y:9f P:e4 SP:fb |ldy AdressingMode[0] 0
[PC: cb6e] OPCODE d0 | A:80 X: 0 Y: 0 P:66 SP:fb |bne 9
[PC: cb70] OPCODE 30 | A:80 X: 0 Y: 0 P:66 SP:fb |bmi 7
[PC: cb72] OPCODE 50 | A:80 X: 0 Y: 0 P:66 SP:fb |bvc 5
[PC: cb74] OPCODE b0 | A:80 X: 0 Y: 0 P:66 SP:fb |bcs 3
[PC: cb76] OPCODE 4c | A:80 X: 0 Y: 0 P:66 SP:fb |jmp absolute cb7d
[PC: cb7d] OPCODE ea | A:80 X: 0 Y: 0 P:66 SP:fb |nop
[PC: cb7e] OPCODE a9 | A:80 X: 0 Y: 0 P:66 SP:fb |lda AdressingMode[0] 55
[PC: cb80] OPCODE a2 | A:55 X: 0 Y: 0 P:64 SP:fb |ldx AdressingMode[0] 170
[PC: cb82] OPCODE a0 | A:55 X:aa Y: 0 P:e4 SP:fb |ldy AdressingMode[0] 51
[PC: cb84] OPCODE c9 | A:55 X:aa Y:33 P:64 SP:fb |cmp AdressingMode[0] 55, 55
[PC: cb86] OPCODE d0 | A:55 X:aa Y:33 P:67 SP:fb |bne 35
[PC: cb88] OPCODE e0 | A:55 X:aa Y:33 P:67 SP:fb |cpx AdressingMode[0] 170, 170
[PC: cb8a] OPCODE d0 | A:55 X:aa Y:33 P:67 SP:fb |bne 31
[PC: cb8c] OPCODE c0 | A:55 X:aa Y:33 P:67 SP:fb |cpy AdressingMode[0] 51, 51
[PC: cb8e] OPCODE d0 | A:55 X:aa Y:33 P:67 SP:fb |bne 27
[PC: cb90] OPCODE c9 | A:55 X:aa Y:33 P:67 SP:fb |cmp AdressingMode[0] 55, 55
[PC: cb92] OPCODE d0 | A:55 X:aa Y:33 P:67 SP:fb |bne 23
[PC: cb94] OPCODE e0 | A:55 X:aa Y:33 P:67 SP:fb |cpx AdressingMode[0] 170, 170
[PC: cb96] OPCODE d0 | A:55 X:aa Y:33 P:67 SP:fb |bne 19
[PC: cb98] OPCODE c0 | A:55 X:aa Y:33 P:67 SP:fb |cpy AdressingMode[0] 51, 51
[PC: cb9a] OPCODE d0 | A:55 X:aa Y:33 P:67 SP:fb |bne 15
[PC: cb9c] OPCODE c9 | A:55 X:aa Y:33 P:67 SP:fb |cmp AdressingMode[0] 55, 56
[PC: cb9e] OPCODE f0 | A:55 X:aa Y:33 P:e4 SP:fb |beq 11 Zero flag[false]
[PC: cba0] OPCODE e0 | A:55 X:aa Y:33 P:e4 SP:fb |cpx AdressingMode[0] 170, 171
[PC: cba2] OPCODE f0 | A:55 X:aa Y:33 P:e4 SP:fb |beq 7 Zero flag[false]
[PC: cba4] OPCODE c0 | A:55 X:aa Y:33 P:e4 SP:fb |cpy AdressingMode[0] 51, 52
[PC: cba6] OPCODE f0 | A:55 X:aa Y:33 P:e4 SP:fb |beq 3 Zero flag[false]
[PC: cba8] OPCODE 4c | A:55 X:aa Y:33 P:e4 SP:fb |jmp absolute cbaf
[PC: cbaf] OPCODE a0 | A:55 X:aa Y:33 P:e4 SP:fb |ldy AdressingMode[0] 113
[PC: cbb1] OPCODE 20 | A:55 X:aa Y:71 P:64 SP:fb |jsr f931
[PC: f931] OPCODE 24 | A:55 X:aa Y:71 P:64 SP:f9 |bit AdressingMode[1] 255
[PC: f933] OPCODE a9 | A:55 X:aa Y:71 P:e4 SP:f9 |lda AdressingMode[0] 40
[PC: f935] OPCODE 38 | A:40 X:aa Y:71 P:64 SP:f9 |sec
[PC: f936] OPCODE 60 | A:40 X:aa Y:71 P:65 SP:f9 |rts cbb4
[PC: cbb4] OPCODE e9 | A:40 X:aa Y:71 P:65 SP:fb |sbc AdressingMode[0] 0
[PC: cbb6] OPCODE 20 | A: 0 X:aa Y:71 P:27 SP:fb |jsr f937
[PC: f937] OPCODE 30 | A: 0 X:aa Y:71 P:27 SP:f9 |bmi 11
[PC: f939] OPCODE 90 | A: 0 X:aa Y:71 P:27 SP:f9 |bcc 9
[PC: f93b] OPCODE d0 | A: 0 X:aa Y:71 P:27 SP:f9 |bne 7
[PC: f93d] OPCODE 70 | A: 0 X:aa Y:71 P:27 SP:f9 |bvs 5
[PC: f93f] OPCODE c9 | A: 0 X:aa Y:71 P:27 SP:f9 |cmp AdressingMode[0] 0, 0
[PC: f941] OPCODE d0 | A: 0 X:aa Y:71 P:27 SP:f9 |bne 1
[PC: f943] OPCODE 60 | A: 0 X:aa Y:71 P:27 SP:f9 |rts cbb9
[PC: cbb9] OPCODE c8 | A: 0 X:aa Y:71 P:27 SP:fb |iny 113
[PC: cbba] OPCODE 20 | A: 0 X:aa Y:72 P:25 SP:fb |jsr f947
[PC: f947] OPCODE b8 | A: 0 X:aa Y:72 P:25 SP:f9 |clv
[PC: f948] OPCODE 38 | A: 0 X:aa Y:72 P:25 SP:f9 |sec
[PC: f949] OPCODE a9 | A: 0 X:aa Y:72 P:25 SP:f9 |lda AdressingMode[0] 40
[PC: f94b] OPCODE 60 | A:40 X:aa Y:72 P:25 SP:f9 |rts cbbd
[PC: cbbd] OPCODE e9 | A:40 X:aa Y:72 P:25 SP:fb |sbc AdressingMode[0] 1
[PC: cbbf] OPCODE 20 | A: 1 X:aa Y:72 P:25 SP:fb |jsr f94c
[PC: f94c] OPCODE f0 | A: 1 X:aa Y:72 P:25 SP:f9 |beq 11 Zero flag[false]
[PC: f94e] OPCODE 30 | A: 1 X:aa Y:72 P:25 SP:f9 |bmi 9
[PC: f950] OPCODE 90 | A: 1 X:aa Y:72 P:25 SP:f9 |bcc 7
[PC: f952] OPCODE 70 | A: 1 X:aa Y:72 P:25 SP:f9 |bvs 5
[PC: f954] OPCODE c9 | A: 1 X:aa Y:72 P:25 SP:f9 |cmp AdressingMode[0] 1, 1
[PC: f956] OPCODE d0 | A: 1 X:aa Y:72 P:27 SP:f9 |bne 1
[PC: f958] OPCODE 60 | A: 1 X:aa Y:72 P:27 SP:f9 |rts cbc2
[PC: cbc2] OPCODE c8 | A: 1 X:aa Y:72 P:27 SP:fb |iny 114
[PC: cbc3] OPCODE 20 | A: 1 X:aa Y:73 P:25 SP:fb |jsr f95c
[PC: f95c] OPCODE a9 | A: 1 X:aa Y:73 P:25 SP:f9 |lda AdressingMode[0] 40
[PC: f95e] OPCODE 38 | A:40 X:aa Y:73 P:25 SP:f9 |sec
[PC: f95f] OPCODE 24 | A:40 X:aa Y:73 P:25 SP:f9 |bit AdressingMode[1] 255
[PC: f961] OPCODE 60 | A:40 X:aa Y:73 P:e5 SP:f9 |rts cbc6
[PC: cbc6] OPCODE e9 | A:40 X:aa Y:73 P:e5 SP:fb |sbc AdressingMode[0] 255
[PC: cbc8] OPCODE 20 | A:ff X:aa Y:73 P:a4 SP:fb |jsr f962
[PC: f962] OPCODE b0 | A:ff X:aa Y:73 P:a4 SP:f9 |bcs 11
[PC: f964] OPCODE f0 | A:ff X:aa Y:73 P:a4 SP:f9 |beq 9 Zero flag[false]
[PC: f966] OPCODE 10 | A:ff X:aa Y:73 P:a4 SP:f9 |bpl 7
[PC: f968] OPCODE 70 | A:ff X:aa Y:73 P:a4 SP:f9 |bvs 5
[PC: f96a] OPCODE c9 | A:ff X:aa Y:73 P:a4 SP:f9 |cmp AdressingMode[0] ff, ff
[PC: f96c] OPCODE d0 | A:ff X:aa Y:73 P:27 SP:f9 |bne 1
[PC: f96e] OPCODE 60 | A:ff X:aa Y:73 P:27 SP:f9 |rts cbcb
[PC: cbcb] OPCODE c8 | A:ff X:aa Y:73 P:27 SP:fb |iny 115
[PC: cbcc] OPCODE 20 | A:ff X:aa Y:74 P:25 SP:fb |jsr f972
[PC: f972] OPCODE 18 | A:ff X:aa Y:74 P:25 SP:f9 |clc
[PC: f973] OPCODE a9 | A:ff X:aa Y:74 P:24 SP:f9 |lda AdressingMode[0] 80
[PC: f975] OPCODE 60 | A:80 X:aa Y:74 P:a4 SP:f9 |rts cbcf
[PC: cbcf] OPCODE e9 | A:80 X:aa Y:74 P:a4 SP:fb |sbc AdressingMode[0] 127
[PC: cbd1] OPCODE 20 | A:7f X:aa Y:74 P:65 SP:fb |jsr f976
[PC: f976] OPCODE 90 | A:7f X:aa Y:74 P:65 SP:f9 |bcc 5
[PC: f978] OPCODE c9 | A:7f X:aa Y:74 P:65 SP:f9 |cmp AdressingMode[0] 7f, 7f
[PC: f97a] OPCODE d0 | A:7f X:aa Y:74 P:67 SP:f9 |bne 1
[PC: f97c] OPCODE 60 | A:7f X:aa Y:74 P:67 SP:f9 |rts cbd4
[PC: cbd4] OPCODE c8 | A:7f X:aa Y:74 P:67 SP:fb |iny 116
[PC: cbd5] OPCODE 20 | A:7f X:aa Y:75 P:65 SP:fb |jsr f980
[PC: f980] OPCODE 38 | A:7f X:aa Y:75 P:65 SP:f9 |sec
[PC: f981] OPCODE a9 | A:7f X:aa Y:75 P:65 SP:f9 |lda AdressingMode[0] 81
[PC: f983] OPCODE 60 | A:81 X:aa Y:75 P:e5 SP:f9 |rts cbd8
[PC: cbd8] OPCODE e9 | A:81 X:aa Y:75 P:e5 SP:fb |sbc AdressingMode[0] 2
